node,deg
99736,2
148749,2
99740,1
99741,1
237511,3
244709,5
255409,2
296138,2
296140,4
296141,4
161006,2
99759,3
99760,3
100461,3
99766,1
130459,2
143005,2
196751,7
298433,9
99777,2
104584,4
240716,11
271274,7
286403,7
286404,4
239547,3
239548,3
241762,3
196326,2
248554,4
248555,2
294732,2
295547,2
295548,2
303433,5
316011,1
172883,2
180761,1
194933,1
99794,4
99795,6
99796,5
109331,4
108430,3
112691,4
108494,6
108495,6
108496,6
108497,6
108498,6
108506,6
112690,2
193846,1
211629,3
211630,4
211631,10
215804,4
215805,4
217210,5
224500,1
224501,1
99801,7
99802,5
115251,6
115253,1
115254,5
99805,1
123303,1
156673,7
177055,10
180645,4
263072,3
263073,3
108874,4
152489,7
234934,4
99831,3
99832,3
102681,3
187174,1
212554,2
138140,4
210246,1
226743,4
294236,4
300428,3
160800,2
99849,7
99850,10
99853,7
107676,6
124107,3
164036,3
123073,3
176036,9
221590,4
221591,3
268624,1
286718,1
310863,3
99870,1
101779,5
104265,2
164369,6
164370,4
173500,4
240964,7
314467,2
99899,1
99906,5
99907,5
236958,1
192544,7
192545,8
192546,4
240486,2
102841,5
191821,4
191822,4
210485,3
216629,2
222904,2
247062,4
249258,4
249260,4
256417,2
99913,17
99914,1
145760,2
145761,2
166083,1
210339,5
210340,2
229826,2
229827,2
256531,4
256532,4
256533,4
263285,1
286850,2
294321,6
313783,2
315490,3
187317,1
294377,6
294378,6
259558,12
259559,12
264460,12
264461,12
264462,12
264645,12
264646,12
265379,12
265380,12
265381,12
147090,9
231409,3
263316,7
263317,7
263318,9
263320,7
263321,4
263322,6
263323,7
286282,3
294395,3
259148,2
115218,10
123652,5
129957,24
228081,1
102963,3
105205,2
105206,2
208877,5
219753,4
240481,8
269059,8
99930,2
99931,2
213910,3
102231,9
164612,1
186224,9
186225,9
187391,9
187392,9
190107,9
190108,9
197054,9
229050,3
249304,3
251257,3
253631,3
294502,2
99960,2
99961,4
110111,2
308107,8
315596,2
286996,3
260319,1
294671,3
294672,3
294673,3
255142,3
255143,3
167225,3
167226,7
255154,2
271967,2
181573,1
214165,3
238776,3
291192,2
210540,1
185139,3
192929,3
100034,1
100045,8
100046,8
100047,8
100048,8
100049,8
100051,8
100052,8
104234,8
169050,8
105300,5
105827,10
107001,7
133771,38
174245,4
174246,4
100061,1
100062,10
123422,4
123423,4
126427,6
126469,4
141494,3
142223,5
142228,3
225324,5
263745,3
263746,3
307739,2
138575,2
142874,2
142875,2
142876,4
149849,1
179113,1
127726,1
148527,3
148528,3
149897,5
100072,1
117683,2
117684,2
137478,1
128612,8
215957,2
242999,4
244338,3
178227,2
204588,4
204589,4
204590,4
204675,4
213852,2
213853,2
210664,1
263859,2
263860,2
100101,2
100831,3
120836,6
187706,9
190211,2
190212,3
231615,2
234063,2
308065,2
207452,7
117114,1
190353,1
140146,1
153766,1
100114,1
105420,3
260862,5
260863,5
260864,5
280206,5
284473,5
100123,1
117742,2
123815,8
127746,2
178084,1
183622,1
212345,3
212346,3
213627,3
232418,2
236002,1
247569,1
251108,1
257556,1
300053,1
258085,3
263862,3
263863,3
263864,3
281682,6
235822,1
104468,10
116882,1
118040,1
133592,3
134230,4
135957,2
145687,1
168235,3
180028,2
103793,1
263899,4
100151,5
100152,1
115075,4
115112,4
211117,2
178157,3
100166,1
100175,1
106367,1
106992,2
115132,11
132115,2
132116,2
157117,6
160025,3
180191,3
180192,3
202773,2
204166,1
253703,2
285130,1
190571,4
235880,4
253602,5
264121,6
264122,3
100187,2
100188,13
104089,2
100195,3
100196,3
100198,3
295120,4
295124,4
295442,3
316176,3
109646,1
149293,1
244186,2
244187,2
261410,4
261411,4
261412,5
261413,4
285148,2
100210,2
111277,2
175326,12
100221,2
100223,4
135041,1
271395,2
271396,2
100225,1
187900,1
295264,1
236044,1
264138,2
295273,1
187646,9
211046,1
236098,2
264336,2
275508,2
275509,2
284359,2
100247,6
100248,7
178422,2
236071,5
239935,5
239936,5
255523,5
187629,3
261241,9
284903,4
287992,18
299324,19
264009,1
269723,2
269724,2
100267,5
104455,5
108010,5
108012,5
187959,2
100273,2
103091,2
103092,2
275463,1
299798,3
124577,2
161980,2
213999,2
219421,3
244790,4
189541,2
204007,2
204191,2
241991,4
251950,1
115754,1
264295,1
121980,9
125648,2
275045,2
304128,2
115775,1
207229,1
299303,8
100297,7
100298,7
100300,7
100301,7
100302,7
100303,7
108410,7
194842,1
250147,1
207756,4
211055,1
211057,2
211058,3
261418,1
259272,3
277452,3
282950,3
100314,1
109442,5
264350,4
264351,4
264352,4
100320,16
100321,5
100322,6
100323,4
100324,2
115805,3
166731,2
166732,3
166733,2
166734,2
166735,2
185096,6
236231,2
236232,2
265019,11
296202,3
204534,3
236233,8
236234,6
264376,12
264377,4
264378,4
100326,7
196295,4
252475,7
264380,10
116419,2
116420,2
210440,2
186644,4
188046,2
188047,2
195581,9
195582,5
201999,7
204420,3
206032,1
226581,3
274570,5
284924,3
290602,4
295552,6
249412,2
105913,2
236264,2
206378,2
223640,4
262347,3
262348,3
100346,1
100358,1
205876,7
306789,5
167375,1
221362,4
223066,4
100366,1
188900,2
248378,1
100368,26
100371,1
100372,1
100373,1
101740,5
106042,1
111921,5
111922,5
111923,10
113202,1
115865,2
121937,4
127075,7
128965,3
128966,4
129055,2
132416,4
132417,1
132418,1
132419,1
135998,7
136000,5
102692,3
102693,3
118368,4
211172,4
232026,3
264805,3
140151,9
140152,4
230271,2
288742,4
288743,4
102232,1
115980,5
178631,8
183330,7
183331,4
183332,4
201032,4
215910,2
215911,2
241591,1
241592,5
241593,5
244428,6
249462,3
261850,14
265885,2
270300,4
280078,11
299193,1
299194,3
302043,4
302044,4
302045,4
305828,9
308128,1
203751,6
209032,2
213649,4
213650,3
213651,5
239382,4
149634,1
228334,1
100415,4
100416,7
127804,3
127805,3
127806,3
131616,3
131617,3
279918,3
313554,2
110289,1
158245,3
166899,2
227723,3
251995,1
265919,3
108282,1
100427,1
100453,1
110474,1
110645,12
236422,5
240393,5
246077,5
100437,5
100438,1
104624,20
278726,3
291827,3
285123,4
301139,2
129401,3
129402,3
246581,2
275843,3
266689,2
293317,4
293318,5
209377,5
188935,3
188936,3
192455,3
233087,2
233088,2
100462,3
100463,2
100464,1
100465,2
100470,2
108619,2
295910,1
222549,3
222575,2
259974,2
259975,3
284178,1
286768,1
124327,2
125997,2
270558,3
274762,3
306192,3
314656,3
100493,1
148556,1
183372,2
264769,3
264770,4
295942,3
295943,3
128130,2
128131,2
174642,1
192928,2
115967,1
167048,5
188341,8
193973,3
211413,3
211414,3
211416,1
211417,3
146265,3
146266,2
146267,10
236559,4
310344,1
310345,1
179195,2
182976,6
182977,3
182980,3
227713,1
198368,3
198888,3
191233,3
273694,1
308297,1
131889,3
146306,5
236602,1
242806,2
167067,2
245035,2
282048,2
264868,7
313643,5
100549,2
100550,2
307949,1
286639,4
103432,4
103433,4
103434,4
116119,1
117034,4
117035,4
117036,4
117037,4
149072,1
158089,5
204952,9
100564,4
100565,1
228931,13
296085,2
104812,5
139644,1
158124,2
234392,3
299179,2
315203,1
100576,2
100577,3
100578,3
100579,4
106018,4
101393,3
124707,2
208147,5
208148,4
296356,3
240148,1
287279,5
296149,3
308476,3
100599,3
100600,3
111199,3
171134,2
308902,3
100607,1
280488,2
306221,2
118869,3
118870,3
118871,4
149435,2
236760,1
265014,2
104235,2
104236,5
240553,1
271652,5
296209,1
304148,2
304149,4
200250,1
244299,3
254855,2
315496,2
100625,4
100626,1
234542,4
282066,1
178701,2
217197,4
218246,7
218248,10
218249,4
220296,2
228429,7
253846,4
255114,3
255115,4
255306,3
285128,2
302316,7
305087,9
211363,1
265033,5
265034,5
265092,3
265093,3
265359,5
115716,2
115717,2
211618,4
261240,6
100639,23
100640,5
100641,2
100642,1
100643,2
108364,2
110808,3
116088,9
116089,1
116090,2
120206,1
132232,2
132718,1
132720,11
132721,8
132722,5
137540,5
139485,2
139616,2
143435,2
144530,2
100649,1
280304,3
100658,3
116100,1
132586,5
236861,1
265164,1
296352,1
296353,1
100663,14
116114,1
121608,1
161194,1
188594,2
188595,2
196262,1
240412,5
296377,2
296378,2
296379,1
100665,3
132750,2
261033,6
298908,8
300510,10
100673,1
113215,2
124408,3
184514,9
186962,2
188929,3
210038,2
279335,11
296363,8
296364,8
297788,4
297789,4
119198,3
119199,3
235299,7
293058,3
301684,3
301685,3
202066,3
202067,3
109576,1
177006,1
202459,2
100681,3
100682,2
100683,3
132761,4
100686,2
100687,4
100688,3
100689,3
110761,4
100692,1
280624,1
157517,3
198772,1
216941,1
100705,3
100708,3
178949,2
128733,25
162385,6
257936,6
257937,5
149906,7
149908,4
153583,4
153585,4
227874,1
250787,3
265274,12
143997,8
100714,1
245023,3
255848,3
109342,2
183147,6
184213,4
278136,2
278137,4
107543,16
198809,1
296531,4
296532,4
296533,4
100764,1
198204,3
202437,1
223157,2
256616,3
256618,2
295435,1
101615,1
296562,2
100772,4
224762,3
226312,5
115937,1
123696,3
149587,1
184774,5
260054,4
296579,6
100783,1
212884,2
219713,3
266743,2
266744,3
106006,2
106007,8
145653,6
145654,6
277385,6
277386,3
183368,7
257774,8
308868,5
308869,5
100799,3
100801,3
282057,1
285372,1
237104,1
104845,1
132874,2
188800,2
100824,5
312881,1
106791,4
143983,3
195045,2
218685,2
234601,4
234602,4
262020,3
262021,3
273719,1
300315,3
300506,3
300507,3
100832,2
101142,2
100833,8
107810,1
203018,2
203019,2
216006,1
265538,1
296712,2
100836,1
229184,14
246440,5
246450,3
247052,3
247053,3
258064,2
307688,1
138931,2
192349,4
166144,1
209709,1
296773,2
299232,2
103654,3
106819,3
109702,3
249020,1
315264,4
178077,2
180181,2
205190,5
209614,6
212028,7
215783,3
215784,9
217767,2
226399,6
245298,5
255286,2
255287,2
258499,5
258500,5
270824,3
312330,2
100877,2
108488,2
100884,5
111611,4
111612,4
100888,2
102561,6
276346,1
100899,3
100900,1
233034,5
204908,5
204909,6
204910,5
210181,2
210186,5
223009,5
100917,2
270680,3
100948,2
150173,2
100959,3
107459,3
245208,2
245209,2
100964,1
100972,5
204778,4
204779,4
218515,4
100984,5
109346,2
234915,3
234916,3
240734,3
100985,2
100987,2
226595,2
286424,3
286425,3
313560,3
252637,1
260838,3
263733,3
278532,4
315009,1
101009,1
134019,1
194740,1
176205,2
160520,4
208298,3
233085,4
108713,5
266710,4
142597,1
178800,1
307281,2
313657,2
237544,3
237545,3
237546,3
101073,9
109999,12
110001,3
116576,8
116579,8
116580,7
265953,1
101078,2
107219,2
111015,4
101080,3
110158,7
265984,4
105757,1
105828,1
111014,2
141126,1
304948,2
305167,2
250712,2
250713,6
261434,9
286903,5
174406,5
169678,2
223575,1
260797,1
266589,3
266590,3
279474,2
285709,2
101114,4
101116,4
129765,7
129767,12
159863,9
173982,5
237767,3
312550,3
101127,2
101128,8
119234,8
119233,6
119236,6
119237,6
119238,6
125879,2
151607,2
276634,3
279035,3
202997,2
226769,6
238548,7
246890,3
255018,2
258163,3
268944,2
276095,3
295221,4
295223,4
295224,4
295232,4
310440,4
298592,1
101135,1
237750,8
112609,2
112610,2
157981,1
268561,1
302632,2
101139,2
125831,1
275911,1
144640,1
116686,4
116687,4
116688,3
116689,4
145794,4
145823,4
145824,4
155237,4
157423,2
212448,3
233547,2
233553,2
237791,2
152059,5
152513,3
161120,3
101154,3
101155,1
309253,3
101158,3
101159,1
202386,1
213440,3
288155,4
289021,4
101175,2
106085,5
116347,1
285402,2
281090,3
101184,18
101185,4
101186,5
112296,8
112297,12
112298,8
112299,5
112962,14
115579,5
116741,2
116742,2
146611,5
161672,4
161673,4
161674,4
161675,4
168031,2
311505,3
110541,3
122091,1
219681,1
133420,1
192574,2
101188,1
104337,1
116662,2
120782,2
122134,2
153315,2
153316,4
270289,1
184486,6
208246,3
208247,3
250736,1
264123,2
264124,2
312507,2
235037,4
235038,4
249305,4
253335,4
266365,2
167054,10
212606,1
266160,7
284788,7
143044,18
194996,11
302243,4
101242,3
102517,3
168164,1
117222,3
125455,1
101256,1
106001,4
111325,7
122098,5
133526,7
133527,4
133528,3
179899,4
189537,3
255856,3
291933,3
208998,3
163601,2
163602,2
173963,3
101271,1
171894,1
105809,4
134224,4
288511,4
103738,1
103739,1
103740,1
119554,1
130783,1
136369,1
152099,1
184996,1
242467,2
242468,2
260128,1
116217,6
276473,1
278990,2
279663,2
311926,2
312198,2
101301,4
101303,4
109558,6
109559,4
119641,3
254617,1
238146,1
144169,2
212783,2
231572,12
233930,3
246995,10
249903,12
258752,8
258753,8
258754,8
279226,8
146080,4
155300,4
101328,2
116906,1
116907,1
124841,2
127390,5
168262,1
187489,3
187490,4
206662,4
212518,5
212519,4
212520,4
297935,1
297936,1
132059,8
134756,8
134757,8
134758,8
134759,8
134760,9
143457,8
238197,3
133922,2
149795,2
101355,1
101356,2
101357,2
211133,3
212824,1
212825,2
101362,2
114847,3
115984,3
297992,2
297993,3
308467,4
147562,5
246550,2
202716,3
203258,6
103155,1
101381,1
166517,1
155309,2
247124,1
101387,2
101388,2
101389,3
148472,5
293515,3
101401,1
101525,1
112636,1
117170,4
128012,2
187535,2
194745,5
201515,4
210538,5
210539,2
235537,3
235538,3
235539,3
235540,2
238476,2
238477,3
249387,4
251830,4
279269,6
294657,3
297496,5
298305,4
313299,3
101404,2
107444,2
181835,3
190717,2
288577,1
177512,5
178210,3
226794,3
227546,3
101427,2
101428,2
133675,3
168359,4
168360,4
168361,4
189753,5
197861,3
258148,4
101436,1
168384,3
168385,3
168386,5
226948,1
290260,10
298178,8
298179,9
298180,7
109154,1
202454,2
266790,1
101479,5
101480,4
101481,5
120499,2
169245,2
111507,1
298223,1
126383,1
266030,12
209623,5
222899,5
222900,5
222901,5
224864,5
101509,3
101510,1
238428,4
189832,1
238430,6
238431,6
126912,1
298278,1
103332,1
191065,1
191122,8
246035,3
289772,3
289773,3
289774,5
295684,3
124200,1
165590,2
174759,2
223602,1
107891,2
107892,2
189929,2
149733,2
149734,2
294543,4
294544,4
300751,4
112626,2
258244,1
263246,12
263247,12
266757,1
286856,4
295722,3
295723,3
304475,4
304476,4
304739,4
306433,4
313058,3
252643,1
101549,8
101550,1
150002,7
150003,7
150004,7
150006,7
150008,7
182013,1
203886,1
276635,1
307256,2
309883,1
131261,2
156275,1
213085,4
238474,3
238475,3
298369,3
273593,1
302161,2
305411,2
101565,1
101569,2
210415,2
274777,12
275552,3
298257,3
101582,3
164912,2
168259,4
173880,3
280340,4
165540,1
178400,2
195316,6
297072,4
314652,4
101603,1
102604,4
102605,2
108233,2
119629,4
122076,1
126546,1
158268,4
203759,1
232264,3
232265,3
232266,3
242558,4
242559,4
253019,2
253020,2
253078,4
253500,2
266244,2
282487,2
307564,1
102229,2
111240,2
115188,1
234992,1
272181,2
275359,2
276390,5
276391,1
168543,1
256480,2
266970,2
223959,6
238268,4
266166,5
313883,4
101611,12
101612,3
101613,2
116753,1
117177,3
117178,2
117179,3
123627,3
196982,3
213119,1
298428,2
133848,5
266986,2
113367,1
115694,12
115695,12
115696,20
115697,12
115698,19
115699,12
115700,12
118506,28
118598,12
118599,12
118600,12
118601,17
156413,1
168547,2
148321,2
155603,2
315816,2
146905,1
266988,1
128807,6
165562,6
187293,5
258917,3
316877,1
148889,5
153424,3
211655,3
211656,4
238622,2
238623,2
265173,3
298498,1
220697,3
275121,1
189930,1
250453,3
101646,3
101647,3
169611,14
178836,10
193777,9
196312,3
237676,12
240047,5
257403,6
110144,1
284363,2
116553,1
101673,2
109588,2
125258,2
125931,3
134682,2
153236,10
155026,2
167729,4
173875,2
217510,4
217511,4
281617,1
292125,9
292126,6
292127,8
292389,3
292390,3
306536,6
306537,6
101675,1
101679,5
180507,2
180508,2
224899,1
252402,1
292927,2
101681,4
111180,2
298570,5
316833,2
101684,1
106077,2
101686,5
101687,3
210082,3
211466,2
237831,2
114274,2
114275,2
197965,3
260582,2
262310,6
101703,1
101708,4
103784,6
165176,3
175963,3
111114,2
121287,3
123489,3
131386,2
131387,2
187560,7
190556,8
193858,2
196194,5
243364,18
254393,9
273437,4
276202,9
101743,1
229851,2
229852,2
101754,1
213343,1
230003,1
238886,6
275544,5
282657,3
124304,5
274264,1
262256,2
301777,2
230587,2
252768,2
101778,1
148885,3
255619,2
131482,2
142453,2
148567,2
168788,2
181877,2
241147,7
267362,2
171741,13
226881,2
101794,12
101795,5
139385,5
260084,7
260191,5
263374,4
212997,3
215363,5
225425,3
225809,3
225810,7
241247,3
243754,3
269888,2
269889,2
301627,1
168796,7
184896,7
190238,4
212923,2
157792,1
174133,1
206994,2
225561,2
238995,8
126593,4
157759,2
151121,2
190281,7
190282,5
190283,2
190284,2
207763,6
207764,6
209964,3
269269,5
294083,2
101826,1
117881,2
117882,4
118171,1
134101,3
143294,3
171585,3
171586,3
202008,2
225663,4
241525,1
266669,4
266670,3
266671,2
293997,4
314432,3
315146,1
101828,1
106191,2
239061,1
264992,2
298988,3
298989,1
126042,2
126374,5
151156,1
156914,1
187153,1
213502,6
238831,1
239068,6
277845,3
283808,6
299008,2
299009,2
231292,2
234214,4
239085,4
276444,5
283528,3
177317,1
114105,1
159923,2
267609,4
165259,2
190426,1
213724,7
244327,12
276175,3
280484,5
285507,2
101894,2
108079,2
280738,7
101899,3
108893,3
109345,3
103617,6
147069,9
157450,3
190443,4
202624,4
163165,6
218896,3
223395,3
118394,3
118396,3
128736,4
105223,2
127889,3
134184,2
134185,2
135782,3
136633,3
253869,3
267658,2
102227,2
101913,1
108908,2
103194,3
170435,2
101920,5
151246,2
190468,3
124757,4
244619,3
249700,2
306961,1
150269,4
154895,4
154896,9
107911,4
127824,3
127825,5
127826,3
134545,3
151576,2
120021,9
182480,2
187224,8
201300,3
309704,7
296547,3
101955,4
117600,5
124605,3
159814,2
101964,2
111013,2
152262,3
152263,3
215624,1
255910,6
255911,6
271187,5
279952,3
280563,3
301708,6
172690,7
187583,5
190549,1
241908,7
262793,3
262794,4
264384,5
264385,5
267780,3
273015,3
186835,3
295274,7
295276,8
295277,4
305490,4
140171,32
242801,3
242802,4
239310,7
239311,3
245723,4
255545,3
294785,3
294786,3
299319,4
299333,3
299334,4
299335,5
305283,9
101975,2
104759,2
104084,1
107180,1
126250,4
162435,2
162436,6
179395,1
101977,2
134255,2
198169,2
203358,2
101981,2
101982,15
144328,19
191058,5
221738,23
178142,2
178143,2
194524,2
213774,2
213775,2
101988,2
102036,2
228625,7
262741,6
262742,6
262743,6
267902,1
153604,5
190606,3
173891,3
173892,2
219393,8
219395,2
219396,4
244057,7
253955,3
274670,3
304891,3
304892,3
306563,4
103599,10
115462,6
115463,4
115464,4
151338,2
151339,2
168157,2
168158,2
175178,12
211109,3
211110,2
211111,2
253085,3
131418,6
132120,6
132121,6
132122,6
132123,6
143245,6
167174,2
169870,2
267956,2
267957,2
117688,1
165724,3
165726,9
241927,4
241928,3
302359,1
117700,1
176693,1
181276,1
201820,1
233221,1
313354,1
211436,3
296099,7
163393,3
211524,3
102043,3
102044,5
102474,3
102475,3
125981,2
102045,2
134365,1
159393,2
136504,3
193246,6
257103,9
257105,11
257108,9
268505,7
102081,3
106176,7
106178,3
145115,9
155914,10
211753,4
211754,3
211755,5
220943,2
228766,6
228767,6
231004,8
232122,3
240489,1
306854,1
102093,1
102099,3
102100,3
102101,4
135859,4
135860,6
135861,4
102118,1
102121,2
102122,12
102123,2
138248,2
138249,3
151704,2
162223,2
173688,2
272904,2
306263,2
219265,3
137922,2
102142,1
144858,3
225796,5
276876,5
308946,3
102154,1
102155,6
220891,9
117819,2
117821,5
181944,4
190807,4
203637,4
160484,2
154646,1
102189,5
115845,12
229248,9
233231,1
299716,1
133745,2
142627,2
256402,7
261027,2
102213,2
105057,2
117851,3
148619,9
211516,9
211518,9
211519,9
211520,9
214088,5
214089,9
214090,9
289975,1
293115,2
299743,5
299744,5
299910,2
170165,1
169378,3
316346,2
103024,1
102226,1
122365,3
134546,1
174629,1
102235,1
110875,2
159165,12
239742,5
239743,5
269595,10
299820,1
308253,8
308254,8
102238,2
136458,3
147049,4
241219,3
283784,1
239750,1
239755,1
102248,2
269901,3
177125,1
239833,1
257732,1
202697,1
159389,1
219796,7
102271,4
117920,4
117921,4
117922,4
299950,1
102292,4
117949,5
122575,1
114637,4
134655,21
134656,2
189045,1
212705,1
223601,3
220003,1
144365,1
107304,2
295417,1
223892,1
176811,6
176812,4
176813,8
217909,10
282232,4
283093,6
283094,4
283095,3
286103,3
315537,3
185479,3
212255,1
232324,4
238564,12
238565,4
238566,4
285474,3
291326,3
291327,6
122764,2
122765,2
204310,2
208360,2
161096,1
199084,2
203603,2
102336,1
224296,2
233937,2
242318,2
272518,8
290511,6
102580,5
102581,5
102582,5
109439,5
108382,3
111145,3
121366,2
102355,1
111672,3
102359,5
102360,5
102361,7
102362,9
102363,5
135038,2
135039,2
128731,1
135257,1
156919,2
158752,2
102367,2
102369,2
130805,4
132875,4
132876,4
142557,5
171414,2
171415,2
177221,2
279386,1
311631,2
275997,3
294910,4
102376,5
102377,5
104884,5
104885,5
108917,5
187083,2
187084,2
102383,4
268578,3
313197,2
142545,3
142547,3
201469,2
248172,2
248173,2
182645,2
227834,2
102398,1
301235,1
235501,2
235530,2
141139,2
169638,2
191171,1
259300,3
259301,3
281993,3
191188,1
191189,1
206593,2
268645,1
169653,3
169951,4
184885,3
195297,3
198717,3
102428,4
108491,1
196919,1
240808,7
242648,7
242649,5
242650,5
242651,5
259851,4
259852,6
259853,4
306939,4
306940,4
151841,3
125350,1
160508,2
223059,1
169704,2
228171,2
122379,1
300372,2
173189,1
192101,6
240185,5
240200,5
240201,5
191629,3
279414,7
246517,7
287894,1
287923,1
297571,3
297572,3
297573,3
306832,4
271592,4
129313,5
134835,2
226231,5
226398,5
227764,4
251162,4
102464,1
102465,1
254246,3
102478,2
105666,2
102481,3
118148,4
134289,3
170353,4
207745,2
152586,6
189695,3
191916,5
195732,3
198775,11
207091,3
217376,9
220871,3
222348,3
231581,12
248545,10
267556,4
267557,4
269275,1
270065,6
274740,6
281581,3
295947,8
295948,8
295975,6
295976,5
300697,3
302223,3
302409,5
303909,2
305403,8
307819,5
310759,2
314371,8
170497,3
102491,3
143658,2
131367,2
131368,2
276024,6
102495,4
107563,3
240333,2
127616,25
288057,7
300514,1
265337,1
307767,1
102503,2
102504,6
102505,2
112561,2
215247,1
210711,5
277280,2
277281,2
277315,2
277321,3
304768,2
172340,1
102510,4
103909,1
102513,1
111279,4
151104,1
214731,6
102518,1
149547,8
236634,5
236635,5
256696,5
260476,5
102541,1
151992,1
102551,1
124189,5
147031,5
147032,11
152006,8
228314,1
102562,1
213561,4
218186,4
218187,4
251893,1
143651,9
214838,6
214839,6
215167,6
215168,6
300652,3
221494,1
269054,6
269055,1
269056,2
298626,2
298627,2
107342,4
145647,1
147507,1
300747,1
266579,2
294534,3
301465,1
204188,10
225441,1
307074,2
307075,2
214414,6
280292,4
160197,1
266319,3
269944,3
271439,3
102617,1
175547,12
102620,5
131447,4
131448,4
131449,4
142521,1
195483,3
240605,2
264700,4
264701,4
272603,3
300401,3
105156,1
102621,2
103238,1
214960,1
102624,2
199480,2
219568,2
102638,1
104742,3
102642,2
102643,4
102644,2
135104,1
269257,2
102656,2
103702,3
135149,2
135768,3
144542,2
102686,5
102687,4
102688,4
102689,5
103957,5
215038,5
102729,2
102730,18
104372,2
109507,9
121657,14
121658,10
171357,2
172368,6
172369,8
188909,3
198999,2
268871,5
268872,3
279874,3
281357,2
102734,2
109937,3
123773,2
202352,1
241667,3
245179,3
102736,2
105609,9
105610,4
102740,2
228973,7
118435,2
126436,2
125947,2
143304,1
102754,2
102789,3
301049,3
102755,2
102756,4
179696,1
108147,1
219492,1
292821,3
313261,3
225733,1
241118,5
289265,2
270213,2
270214,1
119452,7
134851,4
215174,4
215175,2
222499,5
236706,5
269393,4
301115,3
230933,6
243127,3
166376,2
166377,2
198333,1
222084,1
255095,1
272403,10
272404,2
272405,4
277952,1
102775,2
102776,5
107347,2
191011,4
110809,5
111253,4
111254,3
181014,3
181015,6
191374,3
191779,4
191780,4
191781,4
197135,3
197988,3
204127,2
214665,2
250577,2
253148,2
275196,2
275197,3
295309,2
295364,3
188808,6
218455,7
231721,6
274413,4
191788,1
107829,3
119207,6
119949,3
127073,10
129098,2
141973,5
157719,2
164026,8
184362,13
184363,7
184364,6
188261,2
190187,3
191789,4
209637,4
212700,5
240411,10
244315,2
290570,6
290827,7
191187,4
195467,2
172152,1
248277,2
251567,2
118501,1
118502,1
118503,2
129177,1
191807,1
108891,3
109384,3
134263,8
134264,8
136525,8
136526,8
136527,8
136738,8
215282,2
222756,2
269519,4
301261,1
110270,1
136762,8
143383,11
183662,8
102813,18
166828,9
170261,2
170262,3
178297,2
182520,3
185576,4
185577,4
191842,4
232156,1
232960,3
240947,3
240948,2
240949,5
269539,4
270506,1
305118,1
110908,2
163405,4
305678,1
102828,9
102829,5
118043,3
233910,4
241001,4
241002,4
245541,4
252995,7
200681,1
281264,1
279325,2
145511,1
102837,7
102838,2
102839,2
104758,4
179295,2
203827,1
260192,2
280059,2
215354,4
215356,3
241012,3
241013,3
241014,10
269598,3
102842,2
230548,2
269608,3
269611,2
210547,13
210550,15
210742,10
210743,12
235826,11
241008,6
289195,6
289196,6
289197,6
183674,3
160463,1
181149,1
128734,7
128735,7
135181,4
162384,8
233098,4
241047,1
102853,1
215394,2
246644,1
269817,8
199880,4
301437,1
102869,1
102874,1
105246,8
102875,2
102876,2
102877,4
125914,2
102882,4
125061,2
195128,3
215089,8
215090,12
215091,4
226068,5
228513,2
253287,8
269689,4
280305,7
301501,1
162541,3
162542,5
236873,3
244875,2
252343,1
105155,4
257244,6
173387,7
173388,7
173389,7
173390,7
179176,7
270212,6
271840,5
271841,5
271842,3
303622,8
306894,5
118656,3
250870,2
251953,2
177690,16
208606,9
208607,9
208608,9
216572,9
216573,9
225237,3
297307,2
300342,2
301551,2
303101,5
132028,2
181662,3
204294,3
304402,1
102916,1
146830,5
144914,4
196774,4
215539,2
223070,2
102929,2
102930,2
215144,3
216936,3
216937,3
278971,1
143678,7
171884,5
186799,9
246205,3
102937,1
183251,3
189998,4
189999,3
298883,11
312647,2
291658,4
291659,4
291660,4
291661,4
295893,8
241231,1
150503,2
132920,4
216673,3
105080,3
106275,5
174579,2
206340,5
258114,6
276263,3
288615,3
301659,2
301660,4
235369,2
241272,2
269884,2
195171,5
308508,2
311430,5
169593,6
195262,4
247096,4
189145,1
241296,1
269629,7
269917,7
269919,7
276308,7
276309,7
281595,7
107658,2
169731,10
170501,9
171839,8
173516,7
173517,8
173518,7
173519,9
190797,4
192086,3
268785,2
103234,6
188030,19
209992,1
241339,4
241341,4
251196,4
269961,3
292774,5
307871,5
202101,1
274861,2
189645,4
103004,2
103005,2
103012,3
103013,3
107562,1
156219,2
192146,3
192147,3
204711,2
215664,3
103022,6
170592,3
178518,7
279078,1
277060,2
306614,1
103034,1
241428,5
192204,2
134065,3
182677,1
103048,1
130968,7
212004,3
103053,1
103057,1
103058,4
257441,3
257442,3
103067,2
106924,14
103089,2
104059,2
104803,3
135678,3
135679,3
193231,7
261283,3
272638,3
304452,2
304453,4
304454,5
304455,3
279825,3
309321,3
316774,3
108552,11
260736,3
260737,9
103122,3
103123,3
106726,4
108398,3
106641,1
123148,2
124230,5
139980,2
143760,2
192333,2
230016,1
247909,8
247910,8
247938,5
247955,1
252913,2
302014,3
135691,1
205789,4
152691,1
301116,5
301117,3
306915,3
306507,2
307861,2
135391,1
152886,1
137877,1
166181,1
103161,3
103162,3
241509,1
170984,6
241632,3
241634,2
264567,4
270333,3
290125,2
295851,2
302071,2
302072,3
103174,2
110987,2
103191,5
103263,1
