#nodes
100000
node,node
69234,70863
69235,62320
69235,69956
69237,12132
69237,80315
69238,43455
69238,47194
69238,99532
69239,76788
69239,85618
69241,59623
69244,43209
69248,10854
69248,12664
69248,15017
69248,22635
69248,25697
69248,27319
69248,28742
69248,36789
69248,42576
69248,57995
69248,64962
69248,69145
69248,79592
69248,82187
69248,95237
69248,95565
69248,97047
69258,15257
69258,48665
69262,26188
69262,43668
69262,68120
69262,74640
69263,9046
69264,31186
69268,65197
69268,74023
69270,1687
69270,3561
69270,22060
69270,22654
69270,28876
69270,47566
69270,53453
69270,54360
69270,65013
69270,69389
69270,79933
69270,89467
69272,47643
69272,72559
69272,81242
69272,82684
69275,82196
69276,22674
69277,66452
69285,14903
69285,38398
69287,15567
69287,20811
69287,35064
69287,92060
69289,19333
69289,21961
69289,22841
69289,49627
69289,94102
69289,94731
69290,8362
69290,27614
69290,66164
69290,70241
69290,90225
69293,66171
69293,93087
69294,27545
69296,9018
69298,32224
69298,47225
69298,63041
69299,92398
69300,46185
69301,17926
69301,77240
69303,29010
69304,4892
69304,13476
69305,22261
69306,1818
69306,34916
69306,68481
69306,84659
69308,7071
69308,73712
69309,67525
69311,32099
69311,51927
69312,10295
69312,19871
69312,40908
69312,50973
69312,97077
69314,20154
69314,50789
69316,35402
69316,38664
69316,83209
69316,83585
69317,13710
69317,13820
69317,38063
69317,69328
69318,11108
69318,20264
69318,33440
69318,40524
69318,62221
69318,68235
69318,73595
69318,82498
69318,94122
69318,95554
69321,32364
69322,22718
69322,42661
69322,61284
69323,47077
69323,91154
69325,13735
69325,16726
69325,20558
69325,30555
69325,34612
69325,37687
69325,67339
69325,68755
69325,68977
69325,69189
69325,70036
69325,70649
69325,79764
69325,86007
69325,86499
69325,88698
69325,93821
69331,45707
69332,82343
69333,13715
69333,92027
69336,35820
69336,36604
69336,45478
69336,51821
69336,71053
69337,55299
69337,91634
69338,11284
69338,26653
69338,58613
69338,88863
69340,96224
69341,6548
69341,11505
69341,34089
69341,37254
69341,40421
69341,72693
69342,20514
69343,68765
69345,9737
69345,18174
69345,31701
69345,70506
69345,89585
69345,92000
69346,79836
69350,50415
69350,55787
69351,28262
69351,46192
69351,84464
69352,5792
69352,44946
69354,39300
69357,32721
69357,44612
69357,69419
69357,69588
69357,76236
69357,91766
69360,6803
69360,33149
69360,44493
69360,51707
69360,54322
69360,61377
69360,79688
69360,94269
69361,34497
69362,69489
69362,88637
69365,12020
69365,19490
69365,28466
69365,39984
69365,84391
69365,86039
69367,13757
69367,69825
69367,91421
69368,9229
69368,17051
69368,28152
69368,37651
69368,40022
69368,51295
69368,67238
69368,84674
69368,92268
69368,99573
69370,31860
69372,72320
69376,95169
69377,63019
69380,6469
69382,9459
69383,13220
69383,83995
69385,7278
69385,16690
69385,28406
69385,41100
69385,57814
69385,63056
69385,75632
69385,97881
69388,36345
69388,40348
69388,58596
69389,8823
69389,19502
69389,74789
69389,94330
69389,95975
69391,1081
69391,2981
69391,19565
69391,25026
69391,37513
69391,38420
69391,43711
69391,53160
69391,54893
69391,63456
69391,64579
69391,83327
69397,24158
69397,30403
69397,61158
69397,85321
69398,39470
69398,51324
69401,3650
69406,82253
69408,93192
69410,27714
69410,85815
69410,96979
69410,98644
69413,56178
69413,64712
69413,90143
69417,19366
69417,47693
69419,49213
69419,76236
69422,22438
69422,25864
69422,81555
69423,79961
69423,89586
69425,17141
69426,74594
69426,79287
69426,95137
69427,3922
69427,53939
69427,71413
69431,843
69431,69779
69431,89556
69432,6584
69436,11204
69437,50956
69440,88353
69443,20649
69443,27463
69443,47466
69443,59490
69443,88858
69446,11399
69446,75325
69446,78589
69446,95786
69448,935
69448,3244
69448,98371
69452,80984
69453,84476
69455,36857
69456,41562
69457,30249
69462,72150
69463,4582
69463,15065
69463,15383
69463,48777
69463,53772
69463,79658
69463,88130
69463,90953
69465,3532
69465,18374
69466,75684
69467,9312
69467,9958
69467,12488
69467,45352
69467,53808
69467,62759
69467,64752
69467,66147
69467,67504
69467,81354
69467,83064
69467,85067
69467,89429
69467,95485
69469,63074
69470,38808
69470,42026
69473,39607
69473,54737
69473,60375
69473,67845
69473,71025
69473,77019
69474,58951
69478,38475
69478,78999
69478,80869
69478,99617
69480,81565
69485,17716
69485,27179
69485,67658
69489,33436
69490,4804
69490,91268
69497,66145
69499,83401
69501,40567
69501,62691
69501,65431
69501,73922
69502,21032
69502,37263
69502,71044
69505,6101
69505,6506
69505,8578
69505,17199
69505,17935
69505,25192
69505,34923
69505,35408
69505,35508
69505,49421
69505,49689
69505,53137
69505,53427
69505,58551
69505,67563
69505,68977
69505,74409
69505,75865
69505,76937
69505,80765
69505,83948
69505,84959
69505,85556
69505,90479
69505,96251
69505,96723
69505,99437
69508,58690
69508,99233
69513,32036
69513,51575
69513,60414
69513,73751
69513,99335
69515,5588
69515,15744
69515,32882
69515,33249
69515,55190
69515,57664
69515,57939
69515,63255
69515,66183
69515,70981
69515,78933
69515,96841
69516,79059
69517,22537
69518,33753
69519,594
69519,33148
69519,91132
69521,89129
69523,16973
69523,18151
69523,26111
69523,61200
69523,76204
69527,23629
69527,50663
69532,10133
69532,84236
69538,95538
69540,16802
69540,26236
69541,24593
69541,27829
69541,30016
69541,36293
69541,53064
69541,73649
69541,73866
69541,76226
69541,85673
69541,94537
69541,97619
69541,98289
69546,39453
69546,71804
69546,80606
69546,96679
69547,45812
69547,58594
69547,86567
69549,63964
69551,25854
69556,95487
69558,49855
69558,61599
69559,14068
69559,26379
69559,57833
69560,1528
69560,8450
69560,16526
69560,42883
69560,52042
69560,54872
69560,79794
69560,81266
69560,89923
69560,91683
69560,93611
69561,47336
69561,71220
69562,16913
69562,50516
69562,65279
69563,58735
69564,16909
69564,24385
69564,32101
69564,64419
69564,69271
69565,50392
69565,93791
69565,94227
69565,95796
69566,34139
69567,41535
69568,50105
69568,67556
69568,71356
69568,95060
69569,22871
69569,74888
69572,24681
69575,75596
69577,67422
69577,69610
69577,92077
69578,24515
69578,34365
69578,35312
69578,68118
69578,95258
69580,45188
69580,61965
69587,20232
69590,76148
69593,23246
69593,82676
69593,91493
69593,95845
69595,90261
69596,79681
69597,73054
69597,99341
69598,89864
69600,73101
69601,2854
69601,71417
69601,73226
69601,97032
69605,18348
69606,3134
69606,4290
69606,17873
69606,21384
69606,23772
69606,29815
69606,30131
69606,30885
69606,46758
69606,51808
69606,62221
69606,76985
69606,84662
69606,90823
69606,94122
69606,95210
69608,38444
69614,98834
69615,24040
69616,86370
69620,5679
69620,62138
69623,44482
69623,59921
69624,12378
69624,73832
69624,94763
69625,88938
69627,37754
69627,97345
69632,11306
69632,15369
69632,32983
69632,35861
69632,41562
69632,49762
69632,64634
69633,66862
69637,95535
69640,91697
69641,33158
69643,13299
69643,56085
69646,68525
69647,14023
69647,96052
69650,20366
69650,33239
69650,96432
69651,9745
69652,2528
69652,44126
69652,46018
69652,98716
69654,67235
69654,79851
69654,89549
69655,59604
69655,82689
69657,44339
69657,60100
69660,13538
69660,49786
69660,58753
69660,62024
69661,86393
69663,5662
69664,13031
69668,17180
69668,67545
69671,59732
69673,39456
69674,82377
69677,32082
69681,38805
69681,86518
69683,2753
69683,21367
69683,29956
69683,36109
69683,37963
69683,47782
69683,50194
69683,50849
69683,51562
69683,51578
69683,51685
69683,61104
69683,71142
69683,79365
69683,79933
69683,83198
69683,88112
69683,93873
69690,11757
69690,12590
69690,91425
69691,11570
69691,43616
69691,54880
69694,84935
69695,24752
69696,20571
69696,34498
69696,75233
69696,98417
69703,77678
69713,4992
69714,19715
69714,62435
69716,66965
69716,90234
69719,58612
69720,17238
69720,37660
69720,41475
69720,73972
69720,85089
69720,94932
69721,26116
69721,61835
69721,74066
69721,85740
69722,5316
69722,48917
69724,45306
69724,56781
69724,61740
69724,89503
69731,92752
69732,42281
69732,89973
69735,46504
69738,21042
69738,29640
69738,51908
69740,31931
69741,18149
69742,9102
69742,26251
69742,46790
69742,54539
69742,99014
69743,33770
69743,41250
69744,3280
69744,16589
69744,59894
69745,16838
69749,16526
69750,58839
69750,94356
69754,54376
69757,28346
69757,52154
69758,12679
69758,72949
69758,98870
69759,19455
69759,30198
69759,50276
69759,64339
69759,74066
69759,81784
69764,32284
69765,39398
69765,62224
69766,75428
69770,32188
69770,33834
69770,57713
69770,92085
69772,2873
69772,28441
69772,35499
69772,49954
69772,51440
69772,56036
69773,38540
69773,98297
69774,49903
69775,6137
69775,23460
69775,31716
69776,3958
69776,38005
69776,49849
69776,50630
69776,67410
69776,90385
69779,24817
69781,28480
69781,46595
69781,48244
69781,51085
69781,64813
69781,81686
69781,88747
69783,65944
69785,60181
69785,64330
69787,54095
69791,38484
69792,37469
69792,50190
69793,30412
69793,92059
69793,99419
69795,84502
69798,69730
69798,96448
69801,32458
69801,75772
69801,84962
69801,92471
69802,10845
69802,57808
69802,81875
69803,84291
69804,3365
69806,48228
69806,96456
69811,27028
69811,77110
69812,8694
69814,29712
69816,28723
69816,44098
69816,63148
69816,81200
69817,33870
69819,54480
69819,56188
69819,57515
69819,98513
69820,582
69820,1837
69820,41147
69820,97850
69824,91495
69825,91421
69826,20603
69826,44052
69826,93873
69826,96878
69829,37747
69829,87734
69833,9585
69833,98865
69834,14415
69834,34328
69835,15850
69841,73681
69841,73846
69846,99125
69847,98586
69848,97981
69852,41746
69854,39218
69855,83410
69857,15573
69857,45685
69857,54991
69860,54351
69862,22801
69863,81622
69869,9780
69869,45401
69869,83261
69869,86623
69869,90382
69871,8300
69871,87945
69871,96526
69872,17319
69872,45153
69872,76332
69872,81155
69873,9249
69873,52830
69873,62509
69873,71051
69880,55410
69880,68662
69880,72989
69883,29396
69883,56273
69883,82270
69883,91817
69885,15362
69885,45843
69893,10398
69893,47994
69893,50454
69893,60822
69895,33553
69895,49173
69895,77667
69896,97955
69897,83619
69898,46287
69899,93053
69900,26111
69903,1342
69903,10577
69903,36146
69903,39218
69903,42088
69903,74903
69904,71469
69904,85306
69907,66330
69907,94794
69908,2836
69909,59533
69910,669
69910,2702
69910,10319
69910,11802
69910,34428
69910,45214
69910,52604
69916,83964
69918,80203
69919,83784
69922,14611
69923,13251
69923,53502
69925,88091
69928,4746
69928,6100
69928,20679
69928,98344
69929,21403
69929,45521
69929,71541
69931,13115
69931,43343
69932,17633
69935,46031
69939,11741
69939,65006
69940,22472
69943,125
69943,206
69943,84560
69943,89368
69944,345
69944,17347
69944,60091
69944,72094
69944,72553
69944,82543
69944,84562
69944,85253
69944,87672
69944,93306
69944,95662
69945,20521
69946,4194
69946,66867
69946,99457
69951,23415
69951,24224
69951,31917
69951,36544
69952,34009
69952,55000
69954,49139
69955,18364
69955,86644
69957,88209
69959,325
69959,21722
69959,22132
69959,42900
69959,54240
69959,65731
69959,68705
69959,91886
69964,2181
69964,53133
69964,73572
69967,30646
69968,67915
69968,90552
69968,95035
69970,71057
69970,82548
69973,24328
69973,55292
69975,19189
69975,28202
69975,40077
69975,48358
69975,90881
69976,13101
69982,2044
69982,33904
69982,94299
69984,20051
69984,30935
69984,45113
69984,48128
69984,50849
69984,61669
69984,67524
69984,69796
69984,77504
69984,78539
69984,79828
69984,82890
69984,89047
69984,90646
69984,96214
69984,97028
69985,56793
69985,75452
69986,96636
69988,98532
69990,8203
69990,27831
69990,48407
69990,51085
69990,80609
69990,83096
69991,5693
69991,72591
69994,30959
69994,52315
69994,66209
69996,63172
69998,58555
69998,63920
70001,95611
70002,290
70002,9716
70002,16076
70002,18660
70002,23978
70002,24915
70002,33680
70002,48257
70002,50409
70002,51606
70002,62062
70002,64857
70002,68308
70002,74530
70003,37910
70003,74549
70003,89838
70004,69328
70005,40723
70005,43904
70009,28147
70009,46964
70010,36235
70010,96356
70013,26413
70013,43231
70014,31545
70016,66449
70020,50301
70021,3207
70021,61848
70021,98661
70022,15582
70022,19808
70022,46345
70022,59378
70022,62096
70022,66928
70023,20645
70024,49684
70029,13011
70029,31143
70029,49299
70029,54301
70029,59565
70029,66451
70029,71914
70030,63105
70030,70237
70030,76747
70033,81387
70034,26281
70034,52377
70034,57705
70035,92539
70038,22842
70038,37337
70044,4944
70044,19200
70044,37052
70044,78657
70044,79022
70051,10298
70051,39969
70051,58941
70051,71038
70053,2545
70053,4244
70053,7332
70053,9560
70053,18034
70053,18284
70053,19583
70053,26267
70053,32080
70053,35040
70053,39536
70053,49436
70053,51559
70053,61196
70053,70846
70053,79908
70053,79996
70053,84542
70053,91232
70053,97819
70055,29577
70060,61353
70061,25802
70064,99885
70066,4313
70066,6256
70066,12833
70066,13085
70066,22712
70066,42738
70066,62253
70066,81669
70066,90624
70066,94367
70066,94571
70067,40861
70067,67370
70069,69355
70072,34876
70072,56076
70072,61342
70075,35251
70075,44699
70076,22799
70076,28127
70076,28239
70076,40893
70076,49573
70076,67346
70076,80829
70078,62573
70084,78700
70085,37283
70085,49482
70085,64403
70087,25007
70087,60492
70093,16585
70094,63301
70097,12210
70098,5336
70098,24004
70098,34459
70098,37919
70099,35057
70100,94132
70105,92688
70108,84331
70108,96043
70110,61267
70110,73954
70110,93622
70115,32822
70115,43924
70115,83399
70116,47698
70116,57508
70116,67160
70117,93315
70123,22931
70123,66683
70126,91790
70126,94673
70127,2550
70127,63500
70127,96879
70130,51832
70131,16463
70131,34623
70131,40385
70131,83683
70133,26754
70133,48659
70134,55754
70136,29219
70137,20921
70137,88434
70138,4073
70138,17420
70138,77018
70138,84694
70141,2189
70141,3649
70141,11647
70141,45438
70141,57249
70141,99626
70143,89710
70144,33332
70144,90412
70145,7668
70145,20925
70145,50631
70145,57576
70145,58412
70145,59051
70145,74922
70145,76204
70145,79670
70145,93821
70149,31149
70159,45616
70159,45752
70159,61346
70162,13896
70162,54752
70165,69307
70168,10862
70168,23249
70168,38487
70168,41935
70169,11644
70170,34310
70170,60964
70171,54004
70172,82093
70173,23118
70175,16025
70178,64220
70179,718
70179,34616
70179,58714
70179,98113
70181,24595
70183,55645
70183,68472
70184,8388
70184,47168
70184,75678
70194,1370
70194,5734
70194,17741
70194,19571
70194,36872
70194,49215
70194,52040
70194,53170
70194,69385
70194,76143
70194,77246
70194,91586
70194,93832
70194,96822
70194,97881
70195,3319
70195,44052
70196,84897
70198,6333
70198,9680
70198,41720
70198,47766
70198,97713
70199,35608
70201,78125
70201,89985
70204,79673
70205,17144
70212,51605
70215,71726
70217,66462
70218,19613
70218,47932
70218,63643
70218,97617
70220,23124
70220,76970
70220,77444
70220,90055
70220,93842
70224,24218
70226,76150
70226,90884
70227,57642
70227,67937
70230,40305
70230,54306
70232,35921
70236,10029
70236,48053
70236,69000
70237,72095
70243,73571
70244,7998
70244,20983
70244,64250
70244,70237
70246,45756
70251,19960
70251,31655
70251,56472
70252,1164
70252,94966
70253,20832
70253,77940
70253,96373
70254,67222
70255,4877
70255,6957
70255,21483
70257,44838
70257,56481
70259,7741
70259,12631
70259,20179
70259,25787
70259,38887
70259,91349
70260,43238
70262,4388
70264,43954
70264,70711
70265,77098
70266,15870
70266,76005
70266,99552
70267,54681
70269,621
70269,16027
70269,59716
70269,67866
70270,8083
70272,24908
70273,27
70273,4001
70273,6517
70273,7323
70273,10717
70273,11283
70273,14874
70273,22012
70273,39743
70273,41297
70273,57361
70273,65013
70273,67046
70273,80522
70273,80653
70273,83703
70273,97050
70274,92702
70275,56201
70277,68113
70278,13668
70278,50154
70279,17748
70279,21811
70279,23976
70279,27596
70279,48101
70279,56767
70279,61415
70279,71730
70279,72737
70279,88967
70279,90491
70280,970
70280,12193
70280,19700
70280,57092
70280,65581
70280,69448
70280,74191
70280,75392
70280,88357
70280,90711
70280,98371
70281,35494
70282,30837
70282,47063
70282,48284
70282,74575
70282,94785
70283,325
70283,25015
70283,26056
70283,30854
70283,82675
70288,45414
70295,14910
70295,33753
70295,46921
70295,47801
70295,48032
70295,61309
70295,73520
70295,96271
70298,9928
70298,74016
70298,82134
70299,3504
70299,24046
70300,31940
70300,38816
70300,63704
70300,96068
70300,98106
70301,3575
70304,81079
70306,17453
70306,78767
70309,1658
70309,6219
70309,21588
70309,32198
70309,38347
70309,50409
70309,50908
70309,51334
70309,51653
70309,63219
70309,63379
70309,69171
70309,75120
70309,79285
70309,82184
70309,96100
70310,57020
70312,19594
70313,43337
70313,70020
70313,78128
70313,79152
70313,97481
70314,30710
70314,39306
70317,3626
70319,20153
70320,95091
70323,75448
70323,75656
70323,94720
70327,67501
70328,12210
70328,65015
70328,85653
70330,164
70330,36544
70330,37617
70330,63586
70330,66752
70332,41600
70333,76336
70334,46542
70334,47050
70336,51960
70337,50567
70337,65198
70337,84166
70337,84404
70339,12836
70339,23076
70339,55470
70339,63889
70341,60155
70342,25942
70342,26893
70342,75131
70342,95451
70343,6507
70344,17530
70344,35056
70344,48928
70344,73897
70344,99560
70345,46368
70345,67142
70345,92758
70347,39533
70347,74727
70347,85831
70347,87972
70352,74823
70352,95362
70353,30709
70366,15190
70370,72964
70372,26790
70372,35113
70373,2836
70373,15815
70373,24787
70373,35105
70374,92078
70375,11923
70375,37531
70375,38410
70375,41854
70375,66011
70375,74810
70375,84509
70378,95592
70379,36117
70380,30799
70382,6950
70382,29943
70382,53003
70382,54019
70382,88990
70383,20965
70383,95454
70385,59185
70389,4280
70389,37093
70389,59967
70393,24180
70393,60240
70393,88742
70394,68856
70396,20845
70396,25834
70396,69095
70396,74612
70396,79181
70396,85879
70396,91920
70399,39153
70402,6483
70402,10421
70402,16425
70402,24074
70402,76908
70408,54869
70408,56371
70408,94277
70413,33222
70418,4997
70418,6085
70418,17204
70418,18825
70418,33758
70418,33993
70418,35011
70418,50879
70418,53331
70418,63261
70418,83551
70418,89994
70418,94014
70422,46026
70422,72553
70422,86746
70422,95700
70423,6704
70423,6903
70423,98107
70427,5107
70428,23914
70429,30903
70429,77445
70434,1680
70437,30097
70440,86321
70444,38563
70444,68427
70444,77032
70446,14595
70447,7038
70447,13416
70451,75980
70452,22178
70452,80575
70452,97445
70455,31140
70455,35539
70455,47061
70455,72510
70455,89131
70456,51346
70462,92060
70464,1170
70464,6964
70464,17051
70464,30013
70464,40740
70464,43231
70464,72510
70464,90780
70465,84235
70466,14108
70466,80035
70466,94859
70467,99665
70469,42019
70470,28480
70470,66421
70470,74371
70470,80584
70470,80669
70473,19638
70474,95720
70479,26551
70479,37546
70479,67612
70482,61087
70482,63539
70482,80782
70482,83395
70482,86385
70482,98747
70484,62973
70489,17119
70492,82858
70492,95235
70495,43513
70495,52668
70498,7091
70498,20432
70498,45364
70498,53690
70498,85060
70500,28109
70500,43013
70500,79561
70501,18586
70503,13134
70503,25864
70503,27282
70503,71384
70503,78137
70508,1634
70510,8437
70514,76796
70522,14259
70522,30506
70522,32521
70522,35683
70522,40293
70522,41832
70523,51655
70523,95748
70525,94446
70530,17179
70532,67499
70533,24174
70533,80416
70535,14
70535,33249
70535,49712
70535,89664
70538,89697
70541,30073
70541,65157
70542,10780
70542,29894
70543,43353
70543,50935
70543,96544
70546,33097
70546,54598
70546,55748
70546,82816
70549,77350
70549,80788
70549,86770
70550,69411
70550,69549
70550,89709
70550,97763
70551,83376
70551,93915
70553,28729
70553,33722
70553,42687
70553,54594
70553,88401
70558,63960
70560,24186
70560,75185
70565,48487
70566,7535
70566,67456
70566,99425
70569,43630
70569,57039
70571,61261
70572,33933
70572,70044
70572,79022
70573,31646
70573,37105
70573,58126
70573,64239
70573,82294
70573,98802
70575,82029
70579,6469
70582,1687
70583,41137
70584,29608
70584,92648
70586,87305
70588,28737
70588,63042
70588,69891
70588,79612
70590,6760
70590,93312
70592,62472
70593,9348
70593,64205
70594,73377
70596,72537
70596,81706
70598,23302
70598,53945
70598,79931
70600,15920
70600,46757
70600,58742
70601,73570
70602,39578
70602,44608
70602,77592
70607,8153
70611,20216
70611,31753
70611,34157
70611,44351
70611,44657
70611,64067
70611,68988
70611,84428
70613,82887
70614,19981
70617,21960
70617,92239
70623,45656
70624,20708
70624,33198
70624,40820
70625,38422
70627,18763
70627,49726
70627,62594
70627,66920
70627,87506
70627,89939
70627,90767
70627,93724
70628,82102
70629,19618
70630,26600
70630,79659
70633,42316
70633,45358
70633,65788
70634,38847
70636,16913
70636,81741
70637,13767
70637,61225
70637,68665
70637,93820
70637,94080
70638,5450
70638,66492
70639,67873
70642,90835
70653,6891
70653,34002
70656,49398
70656,56091
70657,43556
70662,65354
70664,34297
70664,46469
70664,53432
70664,66422
70664,93646
70666,7144
70666,36131
70666,38664
70666,41423
70666,47226
70666,47703
70666,55849
70666,62531
70666,62984
70666,67901
70666,74445
70666,91923
70666,95788
70666,98604
70668,5700
70668,34901
70668,37407
70668,57049
70668,59297
70668,68235
70668,84401
70668,97763
70668,97808
70670,3543
70670,30029
70670,58584
70670,77059
70670,87975
70671,56985
70672,1436
70678,12789
70679,53117
70682,26006
70682,42223
70685,23661
70685,38150
70687,44966
70689,61142
70691,86799
70696,37690
70700,6325
70708,52955
70709,40922
70709,46582
70709,57759
70709,78051
70709,96566
70711,6662
70716,1175
70716,35368
70716,56919
70717,95660
70718,76091
70721,5630
70721,28927
70721,32551
70721,51406
70721,78145
70721,94051
70721,96397
70722,50629
70724,80097
70724,87632
70733,3201
70733,16297
70736,2603
70736,26813
70736,72258
70736,75862
70736,79493
70738,4442
70738,45176
70738,75164
70738,92628
70741,17460
70741,68113
70741,70277
70746,12907
70749,70261
70751,39888
70758,15078
70760,37809
70760,48455
70761,14051
70761,89455
70764,34191
70765,11117
70765,23539
70765,56017
70765,87858
70767,1639
70767,6018
70767,14966
70767,88836
70768,5215
70768,12007
70768,20031
70768,38628
70768,76993
70768,95628
70770,1398
70770,9151
70770,49901
70770,88635
70771,23261
70777,28944
70777,49088
70777,67389
70782,41804
70787,51542
70787,75250
70790,70259
70792,27398
70793,20566
70794,33440
70794,33786
70795,593
70795,91614
70795,93845
70797,57095
70797,90263
70800,44911
70801,12083
70801,44255
70801,45274
70801,79379
70801,85463
70803,23549
70803,40012
70808,29517
70810,52262
70812,56091
70813,91328
70815,1264
70817,46984
70817,76001
70817,82126
70819,68190
70819,95530
70820,51470
70823,21531
70823,71929
70823,84103
70823,99343
70828,15495
70830,5481
70830,61680
70830,64763
70831,18521
70831,26273
70833,22978
70833,31315
70833,45581
70833,47510
70833,65892
70834,6437
70834,11740
70834,12611
70834,28267
70834,40078
70834,42808
70834,49477
70834,52142
70834,75827
70834,84131
70834,92338
70834,94449
70835,53727
70835,62521
70837,57975
70839,474
70840,23746
70840,33299
70840,47502
70840,49478
70840,71123
70841,39740
70846,39536
70846,72384
70846,96163
70847,14284
70847,27760
70847,28030
70847,68112
70847,77738
70847,82185
70848,16391
70848,59705
70850,31906
70856,61681
70856,67965
70857,23630
70857,32710
70857,40953
70857,45301
70859,56798
70859,66843
70859,73655
70859,83101
70863,27839
70866,8410
70866,9055
70866,18629
70866,20925
70866,46311
70866,55034
70866,76513
70866,94601
70866,95350
70866,96184
70868,49383
70868,50815
70868,59316
70868,90476
70868,94999
70872,45149
70872,63130
70872,88603
70872,90509
70872,93994
70873,12521
70873,46459
70873,62486
70873,76917
70873,96077
70874,13119
70874,82848
70874,87263
70875,1900
70875,15979
70875,25277
70875,43948
70875,47761
70875,51693
70875,54704
70875,56026
70875,60473
70875,66355
70875,75556
70875,80287
70875,85795
70875,90866
70875,91968
70876,40323
70877,31239
70878,25845
70878,91738
70881,50379
70883,3636
70884,6824
70884,20137
70884,21384
70884,27961
70884,40524
70884,63652
70884,74683
70884,74857
70884,94496
70884,96980
70884,97403
70890,3655
70890,54562
70890,96760
70891,99620
70892,83687
70892,93602
70894,2745
70894,24558
70894,36399
70897,47115
70899,2730
70899,42859
70899,96096
70902,22003
70902,51443
70903,12865
70903,23887
70906,33123
70906,91593
70906,94134
70911,1098
70911,25495
70911,46602
70911,63382
70911,96900
70912,26777
70912,46736
70912,70528
70912,83565
70914,1453
70914,1670
70914,3621
70914,14023
70914,18043
70914,19069
70914,23207
70914,24424
70914,24839
70914,28319
70914,30125
70914,31066
70914,32171
70914,36413
70914,44516
70914,50881
70914,52835
70914,59351
70914,63206
70914,66011
70914,66876
70914,71763
70914,87256
70914,95817
70916,17641
70919,16181
70919,34374
70919,39604
70921,8192
70921,22555
70921,51163
70921,56413
70921,88654
70921,91753
70926,28469
70926,54363
70927,15683
70927,80105
70927,97507
70928,33435
70928,33720
70928,39064
70928,53595
70928,88593
70930,46414
70930,95136
70931,43560
70933,37176
70939,35111
70941,89496
70943,77320
70943,93287
70944,27392
70945,22659
70947,11329
70947,20137
70947,20264
70947,27624
70947,34839
70947,34901
70947,37041
70947,38437
70947,39218
70947,40913
70947,71680
70947,73595
70947,73780
70947,75113
70947,75433
70947,80082
70947,80601
70947,87063
70947,97602
70949,80766
70950,8724
70950,31843
70950,71086
70952,14670
70952,22753
70952,32919
70952,96437
70954,32138
70954,39177
70954,66787
70955,36537
70956,38540
70956,83269
70961,2651
70961,19811
70963,9805
70963,46817
70965,1931
70965,11285
70965,87080
70965,95859
70965,96477
70966,15625
70966,18391
70966,66320
70967,20059
70967,25513
70967,42960
70967,90632
70970,11551
70970,14237
70970,27770
70972,154
70972,13225
70972,29406
70972,38299
70972,73163
70972,80345
70972,98814
70973,78255
70973,82675
70976,73219
70977,15866
70980,6253
70980,48813
70981,13537
70981,28314
70981,56523
70983,77591
70985,729
70985,5549
70987,84436
70988,93462
70992,95542
70997,65154
70998,7601
70998,46924
70998,71446
71000,63129
71001,23710
71001,42394
71002,51504
71004,24883
71005,55420
71008,38405
71008,42998
71008,52488
71009,313
71009,49127
71012,17551
71012,21880
71012,26014
71012,29911
71012,45747
71012,59363
71012,97211
71016,15574
71016,18486
71025,39607
71025,54737
71028,1282
71028,19158
71028,33540
71028,65709
71028,82800
71029,98128
71031,11290
71031,16450
71031,30180
71031,47302
71031,61929
71033,17662
71033,79525
71033,99740
71034,4803
71035,1
71035,2930
71035,4821
71035,9551
71035,10169
71035,24282
71035,29545
71035,31141
71035,43392
71035,45967
71035,49009
71035,89776
71035,93726
71035,97219
71037,35475
71037,74360
71038,10780
71038,61558
71038,76988
71043,51739
71044,9922
71044,33795
71044,91843
71044,93809
71046,4105
71046,10676
71046,19350
71046,26591
71046,59734
71046,67732
71046,75284
71048,24057
71049,76197
71051,344
71051,12021
71051,29440
71051,56625
71051,92187
71055,36572
71056,47022
71062,78318
71062,96160
71063,14218
71063,15905
71063,31675
71063,53584
71063,79460
71063,86391
71063,91288
71069,291
71069,6554
71069,18101
71069,23127
71069,30660
71069,55213
71069,57569
71069,57963
71069,81336
71069,83334
71069,94181
71073,49176
71074,44077
71074,56781
71074,62049
71075,12471
71075,35539
71075,39739
71075,40241
71075,49415
71075,66544
71075,78781
71075,94930
71076,54948
71076,84745
71077,2826
71077,28012
71080,8783
71080,22480
71082,16448
71082,25090
71082,40918
71082,53827
71082,62615
71082,98585
71083,32173
71083,57902
71083,67145
71086,62694
71090,31716
71091,10211
71091,72445
71092,35159
71093,87467
71097,32733
71097,59206
71098,5711
71098,14991
71098,44287
71098,60537
71098,76179
71100,43708
71100,51323
71100,89372
71103,57690
71103,89423
71107,20673
71107,43407
71107,44201
71107,84627
71109,24496
71109,88530
71112,9290
71112,13634
71112,30527
71112,40007
71112,45233
71112,97809
71113,18879
71116,40631
71118,14237
71118,17829
71118,29116
71118,41461
71118,56464
71118,64497
71118,78939
71118,81062
71118,92166
71120,31007
71120,33532
71120,43103
71123,59907
71123,75576
71123,89111
71123,96292
71124,13635
71127,46114
71128,14166
71128,43309
71128,48618
71128,53272
71128,94172
71129,8446
71129,58866
71129,69132
71129,88080
71130,67001
71132,4114
71132,27838
71132,77502
71132,85996
71132,93925
71133,77050
71136,76235
71137,3781
71137,4723
71137,21252
71137,25431
71137,55541
71137,59160
71137,72660
71137,75993
